phenotype_names,CTQ_Term,Sex,Region,Effect_Size_Ped,p_value_Ped,q_value_Ped,Significant_Ped,Sample_Size_Ped,Effect_Size_YA,p_value_YA,q_value_YA,Significant_YA,Sample_Size_YA,Effect_Size_OA,p_value_OA,q_value_OA,Significant_OA,Sample_Size_OA,Beta_Ped,Beta_YA,Beta_OA,Sex_Comparison_p,Stronger_Sex,Age_Comparison_p,Stronger_Age,Sex_Comparison_p_YA,Stronger_Sex_YA,Sex_Comparison_p_OA,Stronger_Sex_OA
surface_area,CTQ_Neglect,male,L_precuneus_surfavg,-0.039 (0.08),0.629,0.972,No,159,-0.073 (0.037),0.0454,0.386,No,742,-0.031 (0.041),0.461,0.965,No,585,-0.039,-0.073,-0.031,,,0.4472455418475514,YA,0.2868732142460009,male,0.7088950014980893,female
surface_area,CTQ_Neglect,male,L_rostralanteriorcingulate_surfavg,-0.015 (0.08),0.848,0.972,No,159,0.012 (0.037),0.746,0.939,No,742,-0.073 (0.041),0.0779,0.919,No,585,-0.015,0.012,-0.073,,,0.12451486474066242,OA,0.23387983023591463,female,0.17890125786120192,male
surface_area,CTQ_Neglect,male,L_rostralmiddlefrontal_surfavg,-0.083 (0.08),0.3,0.96,No,159,0.061 (0.037),0.0962,0.618,No,742,-0.058 (0.041),0.162,0.919,No,585,-0.083,0.061,-0.058,,,0.031572808759780635,YA,0.077538312,male,0.8517572857498503,male
surface_area,CTQ_Neglect,male,L_superiorfrontal_surfavg,-0.043 (0.08),0.589,0.972,No,159,0.076 (0.037),0.0395,0.384,No,742,0.026 (0.041),0.533,0.965,No,585,-0.043,0.076,0.026,,,0.36560173978750843,YA,0.13612493488309685,male,0.9702480017117969,female
surface_area,CTQ_Neglect,male,L_superiorparietal_surfavg,0.086 (0.08),0.28,0.96,No,159,-0.079 (0.037),0.0307,0.384,No,742,-0.01 (0.041),0.808,0.965,No,585,0.086,-0.079,-0.01,,,0.21202918129129777,YA,0.004648763,male,0.6546846158920516,female
surface_area,CTQ_Neglect,male,L_superiortemporal_surfavg,0.025 (0.08),0.751,0.972,No,159,0.029 (0.037),0.432,0.821,No,742,0.014 (0.041),0.741,0.965,No,585,0.025,0.029,0.014,,,0.7865525991412992,YA,0.8984924315044716,male,0.9405720243319406,male
surface_area,CTQ_Neglect,male,L_supramargil_surfavg,-0.013 (0.08),0.872,0.972,No,159,-0.042 (0.037),0.251,0.821,No,742,0.071 (0.041),0.0882,0.919,No,585,-0.013,-0.042,0.071,,,0.041193716,OA,0.5658604699782843,male,0.7356643534456881,female
surface_area,CTQ_Neglect,male,L_frontalpole_surfavg,-0.073 (0.08),0.359,0.96,No,159,0.031 (0.037),0.399,0.821,No,742,0.004 (0.041),0.917,0.965,No,585,-0.073,0.031,0.004,,,0.6259987549749819,YA,0.021905672824125366,female,0.064069209,female
surface_area,CTQ_Neglect,male,L_temporalpole_surfavg,0.014 (0.08),0.862,0.972,No,159,0.034 (0.037),0.354,0.821,No,742,0.06 (0.041),0.149,0.919,No,585,0.014,0.034,0.06,,,0.6382058057847877,OA,0.5798079885369822,female,0.73608348,female
surface_area,CTQ_Neglect,male,L_transversetemporal_surfavg,0.003 (0.08),0.973,0.973,No,159,0.031 (0.037),0.397,0.821,No,742,-0.054 (0.041),0.191,0.965,No,585,0.003,0.031,-0.054,,,0.12481669318733868,OA,0.12590478468553368,female,0.3320460395716669,male
surface_area,CTQ_Neglect,male,L_insula_surfavg,0.066 (0.08),0.411,0.96,No,159,0.006 (0.037),0.88,0.957,No,742,-0.02 (0.041),0.631,0.965,No,585,0.066,0.006,-0.02,,,0.6389317807829318,OA,0.949174603,female,0.737080644,female
surface_area,CTQ_Neglect,male,R_bankssts_surfavg,0.016 (0.08),0.846,0.972,No,159,-0.035 (0.037),0.347,0.821,No,742,-0.027 (0.041),0.51,0.965,No,585,0.016,-0.035,-0.027,,,0.8851124008309386,YA,0.2079735522242081,female,0.7654937439993199,male
surface_area,CTQ_Neglect,male,R_caudalanteriorcingulate_surfavg,-0.015 (0.08),0.855,0.972,No,159,0.027 (0.037),0.471,0.821,No,742,0.012 (0.041),0.772,0.965,No,585,-0.015,0.027,0.012,,,0.7865696863402853,YA,0.058387724,female,0.44430043048145085,female
surface_area,CTQ_Neglect,male,R_caudalmiddlefrontal_surfavg,0.142 (0.079),0.0738,0.717,No,159,0.035 (0.037),0.343,0.821,No,742,-0.021 (0.041),0.613,0.965,No,585,0.142,0.035,-0.021,,,0.3121233724509227,YA,0.1606799811019175,male,0.9109449550430548,male
surface_area,CTQ_Neglect,male,R_cuneus_surfavg,0.06 (0.08),0.452,0.96,No,159,-0.033 (0.037),0.37,0.821,No,742,0.004 (0.041),0.917,0.965,No,585,0.06,-0.033,0.004,,,0.504233252,YA,0.025496518888127984,female,0.41202271924929157,female
surface_area,CTQ_Neglect,male,R_entorhil_surfavg,0.078 (0.08),0.328,0.96,No,159,0.116 (0.037),0.00157,0.107,No,742,0.032 (0.041),0.434,0.965,No,585,0.078,0.116,0.032,,,0.1272686304256192,YA,0.8464674166543955,male,0.6816827613131944,male
surface_area,CTQ_Neglect,male,R_fusiform_surfavg,-0.15 (0.079),0.0584,0.717,No,159,-0.003 (0.037),0.934,0.962,No,742,0.032 (0.041),0.44,0.965,No,585,-0.15,-0.003,0.032,,,0.5275589934703695,OA,0.12533735853426076,female,0.19189409749397868,female
surface_area,CTQ_Neglect,male,R_inferiorparietal_surfavg,0.017 (0.08),0.831,0.972,No,159,-0.005 (0.037),0.901,0.957,No,742,-0.012 (0.041),0.776,0.965,No,585,0.017,-0.005,-0.012,,,0.8994806102350277,OA,0.07700861,female,0.8814596199641063,female
surface_area,CTQ_Neglect,male,R_inferiortemporal_surfavg,0.02 (0.08),0.807,0.972,No,159,-0.027 (0.037),0.464,0.821,No,742,-0.014 (0.041),0.732,0.965,No,585,0.02,-0.027,-0.014,,,0.8144620380821159,YA,0.011984589,female,0.22546693518167205,female
surface_area,CTQ_Neglect,male,R_isthmuscingulate_surfavg,0.006 (0.08),0.94,0.973,No,159,0.046 (0.037),0.215,0.821,No,742,-0.003 (0.041),0.95,0.965,No,585,0.006,0.046,-0.003,,,0.3762961754360674,YA,0.28777336032200984,male,0.9851320810660646,female
surface_area,CTQ_Neglect,male,R_lateraloccipital_surfavg,-0.104 (0.079),0.193,0.96,No,159,-0.008 (0.037),0.837,0.957,No,742,0.013 (0.041),0.759,0.965,No,585,-0.104,-0.008,0.013,,,0.704732535,OA,0.000445205,female,0.8229878623465734,female
surface_area,CTQ_Neglect,male,R_lateralorbitofrontal_surfavg,0.011 (0.08),0.89,0.973,No,159,0.028 (0.037),0.447,0.821,No,742,-0.034 (0.041),0.418,0.965,No,585,0.011,0.028,-0.034,,,0.2630994711780652,OA,0.8316546642028624,male,0.5633115031723221,male
surface_area,CTQ_Neglect,male,R_lingual_surfavg,0.058 (0.08),0.469,0.96,No,159,-0.035 (0.037),0.344,0.821,No,742,-0.027 (0.041),0.514,0.965,No,585,0.058,-0.035,-0.027,,,0.8851124008309386,YA,0.012771695730807275,female,0.5385023019605384,male
surface_area,CTQ_Neglect,male,R_medialorbitofrontal_surfavg,-0.1 (0.079),0.21,0.96,No,159,0.019 (0.037),0.606,0.866,No,742,-0.025 (0.041),0.542,0.965,No,585,-0.1,0.019,-0.025,,,0.42715448622752916,OA,0.014732012798306604,female,0.011597733859897819,female
surface_area,CTQ_Neglect,male,R_middletemporal_surfavg,-0.122 (0.079),0.126,0.837,No,159,-0.034 (0.037),0.351,0.821,No,742,-0.03 (0.041),0.472,0.965,No,585,-0.122,-0.034,-0.03,,,0.9424029588306202,YA,0.31785152761092683,male,0.1510848083673033,female
surface_area,CTQ_Neglect,male,R_parahippocampal_surfavg,-0.113 (0.079),0.157,0.89,No,159,-0.01 (0.037),0.782,0.951,No,742,-0.065 (0.041),0.114,0.919,No,585,-0.113,-0.01,-0.065,,,0.32018938226480675,OA,0.15364977854651118,female,0.7364977435021642,male
surface_area,CTQ_Neglect,male,R_paracentral_surfavg,0.068 (0.08),0.397,0.96,No,159,-0.022 (0.037),0.545,0.844,No,742,-0.048 (0.041),0.247,0.965,No,585,0.068,-0.022,-0.048,,,0.6385368743600033,OA,0.5806150244186612,male,0.4900838620148147,male
surface_area,CTQ_Neglect,male,R_parsopercularis_surfavg,0.187 (0.078),0.0184,0.707,No,159,0.065 (0.037),0.0773,0.584,No,742,-0.033 (0.041),0.431,0.965,No,585,0.187,0.065,-0.033,,,0.076696799,YA,0.037126709,male,0.18561895998914313,female
surface_area,CTQ_Neglect,male,R_parsorbitalis_surfavg,-0.006 (0.08),0.939,0.973,No,159,0.028 (0.037),0.445,0.821,No,742,0.01 (0.041),0.811,0.965,No,585,-0.006,0.028,0.01,,,0.7452433640263858,YA,0.3596725321734717,female,0.9702660847662892,female
surface_area,CTQ_Neglect,male,R_parstriangularis_surfavg,0.069 (0.08),0.388,0.96,No,159,0.037 (0.037),0.318,0.821,No,742,0.016 (0.041),0.693,0.965,No,585,0.069,0.037,0.016,,,0.7045365141644524,YA,0.3705189891823759,female,0.2795559487371029,female
surface_area,CTQ_Neglect,male,R_pericalcarine_surfavg,0.144 (0.079),0.07,0.717,No,159,-0.055 (0.037),0.134,0.7,No,742,-0.016 (0.041),0.706,0.965,No,585,0.144,-0.055,-0.016,,,0.48100128753064486,YA,0.033463054,male,0.5885372837558349,female
surface_area,CTQ_Neglect,male,R_postcentral_surfavg,0.037 (0.08),0.641,0.972,No,159,-0.045 (0.037),0.222,0.821,No,742,0.001 (0.041),0.975,0.975,No,585,0.037,-0.045,0.001,,,0.4062155861540657,YA,0.2667079642472745,female,0.5261739853046268,female
surface_area,CTQ_Neglect,male,R_posteriorcingulate_surfavg,-0.068 (0.08),0.397,0.96,No,159,0.006 (0.037),0.874,0.957,No,742,-0.013 (0.041),0.757,0.965,No,585,-0.068,0.006,-0.013,,,0.7317112275584612,OA,0.34966496265954183,female,0.5385421269866937,female
surface_area,CTQ_Neglect,male,R_precentral_surfavg,0.021 (0.08),0.791,0.972,No,159,0.047 (0.037),0.199,0.821,No,742,0.004 (0.041),0.926,0.965,No,585,0.021,0.047,0.004,,,0.4374443876456384,YA,0.000820034,female,0.8962137985662753,male
surface_area,CTQ_Neglect,male,R_precuneus_surfavg,-0.061 (0.08),0.444,0.96,No,159,-0.047 (0.037),0.204,0.821,No,742,-0.007 (0.041),0.863,0.965,No,585,-0.061,-0.047,-0.007,,,0.47005942377537746,YA,0.6246227146142527,male,0.15565833624512826,female
surface_area,CTQ_Neglect,male,R_rostralanteriorcingulate_surfavg,0.049 (0.08),0.538,0.972,No,159,0.019 (0.037),0.614,0.866,No,742,0.008 (0.041),0.852,0.965,No,585,0.049,0.019,0.008,,,0.8426367143133171,YA,0.007713461,female,0.4904139664058478,female
surface_area,CTQ_Neglect,male,R_rostralmiddlefrontal_surfavg,-0.056 (0.08),0.48,0.96,No,159,0.023 (0.037),0.528,0.844,No,742,-0.051 (0.041),0.216,0.965,No,585,-0.056,0.023,-0.051,,,0.18150785905885547,OA,0.717892927,male,0.9552943103800837,female
surface_area,CTQ_Neglect,male,R_superiorfrontal_surfavg,-0.081 (0.08),0.308,0.96,No,159,0.076 (0.037),0.0373,0.384,No,742,-0.034 (0.041),0.414,0.965,No,585,-0.081,0.076,-0.034,,,0.046842258,YA,0.17291791624851216,male,0.4903575283288708,male
surface_area,CTQ_Neglect,male,R_superiorparietal_surfavg,0.005 (0.08),0.955,0.973,No,159,-0.087 (0.037),0.0183,0.384,No,742,-0.01 (0.041),0.809,0.965,No,585,0.005,-0.087,-0.01,,,0.1635112298515713,YA,0.036900994228898254,male,0.65452952,female
surface_area,CTQ_Neglect,male,R_superiortemporal_surfavg,-0.064 (0.08),0.425,0.96,No,159,-0.016 (0.037),0.664,0.878,No,742,-0.016 (0.041),0.696,0.965,No,585,-0.064,-0.016,-0.016,,,1,equal,0.40667026393098515,female,0.6953353818076093,female
surface_area,CTQ_Neglect,male,R_supramargil_surfavg,-0.023 (0.08),0.775,0.972,No,159,-0.037 (0.037),0.32,0.821,No,742,0.062 (0.041),0.137,0.919,No,585,-0.023,-0.037,0.062,,,0.073760591,OA,0.2404971590980285,female,0.043939073,male
surface_area,CTQ_Neglect,male,R_frontalpole_surfavg,-0.127 (0.079),0.11,0.829,No,159,0.032 (0.037),0.381,0.821,No,742,0.024 (0.041),0.567,0.965,No,585,-0.127,0.032,0.024,,,0.8851326112342393,YA,0.015414248,female,0.21706283627100342,female
surface_area,CTQ_Neglect,male,R_temporalpole_surfavg,0.045 (0.08),0.572,0.972,No,159,0.007 (0.037),0.844,0.957,No,742,0.069 (0.041),0.0963,0.919,No,585,0.045,0.007,0.069,,,0.26241296701921324,OA,0.004434788,female,0.680800408,male
surface_area,CTQ_Neglect,male,R_transversetemporal_surfavg,-0.017 (0.08),0.827,0.972,No,159,0.013 (0.037),0.727,0.932,No,742,-0.034 (0.041),0.405,0.965,No,585,-0.017,0.013,-0.034,,,0.3962615790407864,OA,0.12571358720826598,female,0.47871208120539666,male
surface_area,CTQ_Neglect,male,R_insula_surfavg,0.06 (0.08),0.452,0.96,No,159,0.016 (0.037),0.671,0.878,No,742,-0.013 (0.041),0.76,0.965,No,585,0.06,0.016,-0.013,,,0.6007562929877968,YA,0.43174005608699817,female,0.5259353910440179,female
